Palos Colorados Trail,Joaquin Miller Park,United States,Redwood Heights,California,6,1,37.8077,-122.178,4828.02,-842150451,-842150451,2048,2,1,1,209.702
Wildcat Creek Trail Havey Creek Trail San Pablo Ridge Trail and Belgum Trail,Wildcat Canyon Regional Park,United States,Richmond,California,63,2,37.952,-122.318,11587.2,-842150451,-842150451,6208,2,2,1,386.791
Pine Creek and Wall Point Trail,Mount Diablo State Park,United States,Alamo,California,82,2,37.8624,-121.979,6437.36,-842150451,-842150451,6608,2,2,1,211.836
Goldenrod Loop,Lake Chabot Regional Park,United States,Oakland,California,29,2,37.7548,-122.118,6437.36,-842150451,-842150451,2312,2,2,1,160.934
Joice Bernal Hill Norred Loop,Santa Teresa County Park,United States,San Jose,California,7,2,37.2267,-121.799,4988.95,-842150451,-842150451,6144,0,2,1,221.894
Nob Hill Trail,Fremont Older Open Space Preserve,United States,Saratoga,California,5,2,37.2862,-122.055,6276.43,-842150451,-842150451,6144,2,1,1,172.822
Bear Creek Redwoods Open Space Preserve,Bear Creek Redwoods Open Space Preserve,United States,Los Gatos,California,12,2,37.1847,-121.999,5632.69,-842150451,-842150451,2328,0,2,1,163.982
San Francisco Bay Trail to Rosie the Riveter World War II Homefront National Historical Park Visitor Center,Point Isabel Regional Shoreline,United States,Richmond,California,16,1,37.9029,-122.32,10621.6,-842150451,-842150451,2052,2,1,1,20.7264
Redtail Loop Trail to Arastradero Creek Trail Loop,Arastradero Preserve,United States,Palo Alto,California,200,2,37.3872,-122.174,8368.57,-842150451,-842150451,6216,2,2,1,215.798
Old Homestead Loop Trail,Black Diamond Mines Regional Park,United States,Antioch,California,17,2,37.9652,-121.822,6276.43,-842150451,-842150451,6208,2,2,1,232.867
High Peaks Trail,Pinnacles National Park,United States,Paicines,California,96,3,36.4842,-121.167,10138.8,-842150451,-842150451,6208,0,2,1,539.801
Big Basin Extended Loop,Big Basin Redwoods State Park,United States,Boulder Creek,California,6,3,37.1726,-122.222,24140.1,-842150451,-842150451,2368,0,2,1,843.991
Sanborn Skyline Park to Castle Rock State Park,Sanborn County Park,United States,Saratoga,California,48,3,37.2345,-122.063,23013.6,-842150451,-842150451,6592,0,2,1,909.828
Old Tree Slate Creek Bear Creek and Peters Creek Trails,Portola Redwoods State Park,United States,La Honda,California,39,2,37.2524,-122.218,17702.7,-842150451,-842150451,6480,0,1,1,695.858
Michael's Summit Loop,Castle Rock State Park,United States,Saratoga,California,11,2,37.209,-122.143,13840.3,-842150451,-842150451,2320,0,2,1,683.971
Whittemore Gulch and Harkins Ridge Loop Trail,Purisima Creek Redwoods Open Space Preserve,United States,Redwood City,California,277,3,37.4502,-122.339,10460.7,-842150451,-842150451,6480,0,2,2,529.742
Fall Creek to Lime Kilns Trail,Henry Cowell Redwoods State Park,United States,Felton,California,104,1,37.0497,-122.083,7724.83,-842150451,-842150451,2068,2,2,1,226.771
Purisima Creek Trail to Whitemore Trail Gulch Loop,Purisima Creek Redwoods Open Space Preserve,United States,Grabtown,California,11,3,37.4372,-122.371,14645,-842150451,-842150451,2048,0,2,1,605.942
Black Point Loop,Mount Diablo State Park,United States,Clayton,California,13,3,37.9194,-121.942,7081.1,-842150451,-842150451,6208,0,2,1,348.996
Lost Empire Trail to Fall Creek Trail Loop,Henry Cowell Redwoods State Park,United States,Felton,California,7,2,37.0498,-122.083,12713.8,-842150451,-842150451,2320,0,2,1,543.763
Tennessee Valley Trail,Golden Gate National Recreation Area,United States,Muir Beach,California,239,1,37.8603,-122.536,5471.76,-842150451,-842150451,6209,2,1,2,51.816
Old San Pedro Mountain Road / North Peak Trail,McNee Ranch State Park,United States,Pacifica,California,50,3,37.5826,-122.495,15610.6,-842150451,-842150451,2048,2,2,1,560.832
Carquinez Loop Overlook Trail and Bull Valley Trail,Carquinez Shoreline Regional Park,United States,Port Costa,California,32,1,38.0473,-122.185,4506.15,-842150451,-842150451,1,2,2,1,155.753
Lafayette Ridge Trail,Briones Regional Park,United States,Lafayette,California,77,2,37.9067,-122.101,9977.91,-842150451,-842150451,6208,2,1,1,346.862
Tennessee Valley Golden Gate Loop Trail,Golden Gate National Recreation Area,United States,Mill Valley,California,149,2,37.8604,-122.536,8851.37,-842150451,-842150451,2049,0,2,1,392.887
Redwood Trail,EBMUD Valle Vista Staging Area,United States,Moraga,California,11,2,37.8222,-122.138,4667.09,-842150451,-842150451,320,0,1,1,244.754
Henry Cowell Redwoods to Garden of Eden ,Henry Cowell Redwoods State Park,United States,Felton,California,7,2,37.0401,-122.064,4828.02,-842150451,-842150451,2320,2,2,1,91.7448
Cypress Grove Trail via South Shore Trail,Point Lobos State Natural Reserve,United States,Carmel-by-the-Sea,California,5,2,36.5155,-121.948,2735.88,-842150451,-842150451,17,2,2,1,37.7952
Vollmer Peak Via Seaview Trail,Tilden Regional Park,United States,Orinda Village,California,9,1,37.8801,-122.222,2896.81,-842150451,-842150451,2048,2,1,1,114.91
Sweeny Ridge Trail: Sneath Lane to Fitfield Ridge Road,Golden Gate National Recreation Area,United States,San Bruno,California,6,2,37.6194,-122.454,9495.11,-842150451,-842150451,2304,2,1,1,260.909
Mills Canyon Nature Area Trail Loop,Mills Canyon Park,United States,Burlingame,California,33,1,37.5787,-122.39,2414.01,-842150451,-842150451,4352,2,2,1,100.889
Mount Olympia North Peak via Waterfall Trail,Mount Diablo State Park,United States,Clayton,California,38,3,37.9221,-121.927,18185.5,-842150451,-842150451,6512,0,2,1,1057.96
Todd L. Quick Trail Loop,Alum Rock Park,United States,San Jose,California,12,1,37.394,-121.813,4023.35,-842150451,-842150451,2048,0,2,1,163.982
Dick Bishop Hassler Dusky-Footed Woodrat and Polly Geraci Loop,Pulgas Ridge Open Space Preserve,United States,Redwood City,California,14,2,37.4748,-122.283,8690.44,-842150451,-842150451,320,2,2,1,309.982
Western Pacific Trail,Quarry Lakes Regional Park,United States,Fremont,California,84,1,37.5719,-122.012,5793.62,-842150451,-842150451,4169,2,2,1,20.7264
Ed R. Levin County Park Trail,Ed R Levin County Park,United States,Milpitas,California,52,2,37.4576,-121.863,9977.91,-842150451,-842150451,2056,2,2,1,540.715
yellow,a,b,d,c,1,1,1,1,1,-842150451,-842150451,193,4,1,2,1
Ridgeline Loop,Del Valle Regional Park,United States,Livermore,California,35,2,37.5866,-121.703,7563.9,-842150451,-842150451,6424,2,2,1,183.794
Ewing Hill Loop,Hidden Villa,United States,Los Altos Hills,California,15,1,37.3502,-122.161,4828.02,-842150451,-842150451,6448,2,2,1,251.765
Clarkia Sunset Live Oak and Serpentine Loop,Edgewood Park and Nature Preserve,United States,Redwood City,California,43,1,37.4588,-122.288,4667.09,-842150451,-842150451,6208,2,2,1,132.893
Cinderella Sunset Loop Trail,,United States,Oakland,California,44,2,37.8173,-122.181,4667.09,-842150451,-842150451,4352,2,2,1,198.73
Thornton Beach Trail,Thornton State Beach,United States,Daly City,California,37,1,37.698,-122.496,2414.01,-842150451,-842150451,1,2,2,1,67.9704
Poplar Beach Trail,Half Moon Bay State Beach,United States,Half Moon Bay,California,9,1,37.4551,-122.444,2414.01,-842150451,-842150451,6145,2,1,1,8.8392
Mine Hill Trail,Almaden Quicksilver County Park,United States,New Almaden,California,43,2,37.174,-121.825,25910.4,-842150451,-842150451,6144,2,2,1,980.846
Hidden Villa and Black Mountain,Rancho San Antonio County Park,United States,The Highlands,California,42,3,37.3322,-122.087,24622.9,-842150451,-842150451,6208,0,2,1,972.922
Rock City Wind Caves and Sentinel Rock,,United States,Danville,California,42,1,37.8502,-121.934,1287.47,-842150451,-842150451,6464,2,2,1,61.8744
Redwood Canyon Trail,Garland Ranch Regional Park,United States,Carmel Valley,California,43,2,36.4868,-121.748,6437.36,-842150451,-842150451,6464,2,2,1,323.698
Sequoia Bayview and Big Trees Loop,Joaquin Miller Park,United States,Oakland,California,60,1,37.8077,-122.178,2735.88,-842150451,-842150451,6464,2,2,1,63.7032
Little Yosemite Canyon View Trail McCorkle Trail,Sunol Regional Wilderness,United States,Scotts Corner,California,17,2,37.5102,-121.828,4184.28,-842150451,-842150451,6144,0,2,1,135.941
May Trail to High Ridge Loop to Tolman Peak Trail to South Fork to Tolman Peak Trail Loop,Dry Creek Pioneer Regional Park,United States,Union City,California,26,2,37.6074,-122.018,7885.77,-842150451,-842150451,2304,2,2,1,274.93
French Trail Tres Sendas and Stream Trail Loop,Redwood Regional Park,United States,Orinda,California,15,2,37.8317,-122.185,4023.35,-842150451,-842150451,6144,0,2,1,143.866
Black Mountain via Rhus Ridge,Rancho San Antonio County Park,United States,Los Altos,California,96,2,37.3523,-122.138,14805.9,-842150451,-842150451,6208,0,1,1,763.829
Rhus Ridge to Mary Davey and Chamise Loop Trail,Rancho San Antonio County Park,United States,Los Altos Hills,California,10,1,37.352,-122.138,4184.28,-842150451,-842150451,2048,0,2,1,228.905
Manteca Tidewater Bikeway,Northgate Park,United States,Manteca,California,21,1,37.8267,-121.227,11426.3,-842150451,-842150451,0,2,1,1,2.7432
Los Gatos Creek Trail: Downstream from Campbell Park to Meridian Avenue,,United States,Campbell,California,141,1,37.287,-121.94,3862.42,-842150451,-842150451,0,2,2,1,14.9352
Hemme Creek Trail,Las Trampas Regional Park,United States,Alamo,California,10,2,37.8369,-122.033,4345.22,-842150451,-842150451,6144,0,2,1,222.809
Mount Olympia Trail,Mount Diablo State Park,United States,Clayton,California,7,2,37.9123,-121.885,7081.1,-842150451,-842150451,6144,0,1,1,603.809
Dean Trail and Campground Trail,Huddart Park,United States,Redwood City,California,10,2,37.4406,-122.295,5793.62,-842150451,-842150451,6464,2,2,1,211.836
Charquin Trail to Ridge Trail Loop,Russian Ridge Open Space Preserve,United States,La Honda,California,3,2,37.3153,-122.189,5632.69,-842150451,-842150451,6464,0,2,1,205.74
Schilling Lake Trail,Thornewood Open Space Preserve,United States,Redwood City,California,31,1,37.3972,-122.256,5149.89,-842150451,-842150451,0,2,1,1,155.753
Quail Hollow Sunset Trail,Quail Hollow Ranch,United States,Ben Lomond,California,20,2,37.0843,-122.06,4184.28,-842150451,-842150451,2048,0,2,1,214.884
Upper Delaveaga Loop,De Laveaga Park,United States,Santa Cruz,California,6,2,36.9977,-122.002,2574.94,-842150451,-842150451,320,2,2,1,64.9224
Point Bonita Lighthouse,Golden Gate National Recreation Area,United States,Rodeo Beach,California,77,1,37.8218,-122.529,1609.34,-842150451,-842150451,6213,2,1,1,51.816
UCSC to the Sea,,United States,Santa Cruz,California,9,3,37.0023,-122.056,30094.7,-842150451,-842150451,2049,0,1,1,544.982
Franklin Point Trail,Año Nuevo State Park,United States,Pescadero,California,11,1,37.1559,-122.354,1126.54,-842150451,-842150451,6209,2,1,1,15.8496
Mori Point and Sweeney Ridge Loop Trail via Skyline College,Golden Gate National Recreation Area,United States,San Bruno,California,108,2,37.6298,-122.462,15288.7,-842150451,-842150451,6209,2,2,1,689.762
East Shore Trail to West Shore Trail Loop,Lake Chabot Regional Park,United States,Ashland,California,9,2,37.716,-122.103,17059,-842150451,-842150451,264,2,2,1,431.902
Enchanted Loop Trail,Wilder Ranch State Park,United States,Santa Cruz,California,28,2,36.9706,-122.122,8207.63,-842150451,-842150451,6464,0,2,1,279.806
Miller Ruins Loop,Mount Madonna County Park,United States,Gilroy,California,9,1,37.0118,-121.706,2574.94,-842150451,-842150451,6400,2,2,1,91.7448
Mission Peak from Ohlone College Loop,Mission Peak Regional Preserve,United States,Fremont,California,484,3,37.5272,-121.913,11748.2,-842150451,-842150451,6208,2,1,2,653.796
Martin Canyon Creek Trail,Dublin Hills Regional Park,United States,Dublin,California,154,2,37.7044,-121.947,4667.09,-842150451,-842150451,256,2,1,1,168.859
Limekiln Trail,Sierra Azul Open Space Preserve,United States,Los Gatos,California,40,2,37.2003,-121.98,15771.5,-842150451,-842150451,6224,2,1,1,831.799
Bayshore Trail,Bayfront Park,United States,Millbrae,California,11,1,37.6036,-122.374,8207.63,-842150451,-842150451,2112,2,1,1,11.8872
Baylands Trail ,Baylands Nature Preserve,United States,Mountain View,California,37,2,37.451,-122.106,8046.7,-842150451,-842150451,2120,2,1,1,12.8016
Coastside Trail,Half Moon Bay State Beach,United States,Half Moon Bay,California,125,1,37.4654,-122.444,12231,-842150451,-842150451,2115,2,1,1,43.8912
Sunnyvale Baylands Park Guadalupe Slough,Sunnyvale Baylands Park,United States,Sunnyvale,California,36,1,37.4189,-122.018,7081.1,-842150451,-842150451,2112,2,2,1,16.764
Alhambra Creek Trail,Briones Regional Park,United States,Lafayette,California,94,2,37.9562,-122.124,3862.42,-842150451,-842150451,6464,2,2,1,174.955
Maguire Peaks Loop Trail via Lower Maguire Peaks Trail,Sunol Regional Wilderness,United States,Sunol,California,30,2,37.5365,-121.841,7724.83,-842150451,-842150451,6208,2,2,1,378.866
West Ridge Tres Sendas Stream Trail and East Ridge Loop,Redwood Regional Park,United States,Orinda,California,10,1,37.8319,-122.185,6276.43,-842150451,-842150451,272,2,2,1,207.874
Hamms Gulch to Spring Ridge Trail Loop,Windy Hill Open Space,United States,Portola Valley,California,182,2,37.3748,-122.224,10943.5,-842150451,-842150451,6144,2,2,1,439.826
Toyon Ridge Trail,Toro County Park,United States,Salinas,California,33,3,36.6023,-121.694,8851.37,-842150451,-842150451,2112,2,2,1,440.741
State Park Trifecta,Big Basin Redwoods State Park,United States,San Lorenzo Park,California,11,3,37.2553,-122.129,46349,-842150451,-842150451,276,0,2,1,1604.77
West Ridge Chown French and Redwood Peak Trail Loop,Redwood Regional Park,United States,Oakland,California,13,2,37.8184,-122.18,6759.23,-842150451,-842150451,320,2,2,1,268.834
Five Fingers Falls,The Forest of Nisene Marks State Park,United States,Aptos,California,5,2,37.0009,-121.906,21243.3,-842150451,-842150451,6512,0,1,1,617.83
Bay Bridge to Treasure Island,,United States,Oakland,California,7,2,37.8222,-122.302,12552.9,-842150451,-842150451,2050,0,1,1,84.7344
Tres Sendas to Redwood Peak and West Ridge Loop Moon Gate Loop,Redwood Regional Park,United States,Oakland,California,26,2,37.8217,-122.187,3862.42,-842150451,-842150451,2304,2,2,1,204.826
Lafayette Reservoir Nature Area Rim Trail,Lafayette Reservoir Recreation Area,United States,Lafayette,California,406,2,37.8842,-122.138,7885.77,-842150451,-842150451,6216,2,2,2,278.892
Fitzgerald Marine Reserve,Fitzgerald Marine Reserve,United States,Moss Beach,California,24,1,37.5235,-122.516,1448.41,-842150451,-842150451,1,2,1,1,22.86
Iverson Trail To Tiptoe Falls,Portola Redwoods State Park,United States,La Honda,California,4,1,37.2523,-122.219,2574.94,-842150451,-842150451,304,2,1,1,95.7072
Old Landing Cove Trail,Wilder Ranch State Park,United States,Santa Cruz,California,215,1,36.9602,-122.086,3701.48,-842150451,-842150451,6145,2,2,1,25.908
Martial Cottle Park Loop,Martial Cottle Park,United States,San Jose,California,11,1,37.2618,-121.838,3862.42,-842150451,-842150451,0,2,2,1,1.8288
East Ridge Trail to West Ridge Trail Loop from Skyline Blvd,Redwood Regional Park,United States,Canyon,California,149,2,37.8319,-122.185,13357.5,-842150451,-842150451,6464,2,2,1,359.969
Bald Knob Trail,Purisima Creek Redwoods Open Space Preserve,United States,Redwood City,California,11,2,37.422,-122.337,8851.37,-842150451,-842150451,6208,2,1,1,334.975
Bayview Trail and Meadowlark Trail Loop,Coyote Hills Regional Park,United States,Fremont,California,226,1,37.5536,-122.09,7885.77,-842150451,-842150451,6465,2,2,1,102.718
Dunn Trail Baccharis West Ridge Graham Trail Loop,Redwood Regional Park,United States,Oakland,California,7,2,37.8059,-122.178,5793.62,-842150451,-842150451,2304,0,2,1,160.934
Mori Point Loop Trail,Golden Gate National Recreation Area,United States,Pacifica,California,257,1,37.6141,-122.488,4023.35,-842150451,-842150451,6209,2,2,1,120.701
Canyon View Trail to Little Yosemite,Sunol Regional Wilderness,United States,Sunol,California,189,2,37.5143,-121.83,7724.83,-842150451,-842150451,6352,2,2,1,159.715
Sprig Trail Merry-Go-Round and Tan Oak Trail Loop,Mount Madonna County Park,United States,Gilroy,California,63,2,37.0115,-121.708,13196.6,-842150451,-842150451,6400,2,2,1,518.77
Zinfandel Trail,Picchetti Ranch Open Space Preserve,United States,Cupertino,California,30,2,37.2946,-122.091,7885.77,-842150451,-842150451,2368,0,1,1,264.871
Apay Way to Bay View Trail to Red Hill Trail Loop,Coyote Hills Regional Park,United States,Fremont,California,10,2,37.5333,-122.075,9816.97,-842150451,-842150451,2112,2,1,1,193.853
Donlan Loop Trail,Dublin Hills Regional Park,United States,Dublin,California,36,2,37.7002,-121.975,6437.36,-842150451,-842150451,6208,2,2,1,279.806
Peacock Gap Trail,China Camp State Park,United States,San Rafael,California,11,2,37.9971,-122.467,4828.02,-842150451,-842150451,2112,0,2,1,133.807
Monte Bello Black Mountain Loop,Monte Bello Open Space Preserve,United States,Los Altos,California,24,2,37.3257,-122.179,8690.44,-842150451,-842150451,6208,2,2,1,329.794
Eagle Creek Trail,Henry Cowell Redwoods State Park,United States,Scotts Valley,California,8,2,37.04,-122.063,5954.56,-842150451,-842150451,2368,0,1,1,130.759
Pomponio Loop Trail,San Mateo County Memorial Park,United States,Loma Mar,California,5,2,37.2763,-122.291,5310.82,-842150451,-842150451,2048,0,2,1,217.932
Bay Area Ridge Trail: Independent School to Five Canyons and Newt Pond Trail,Don Castro Regional Recreation Area,United States,Hayward,California,21,2,37.6921,-122.054,17219.9,-842150451,-842150451,2312,2,2,1,580.949
SF Bay Trail: Roberts Landing to Marina Park,Hayward Regional Shoreline,United States,San Lorenzo,California,11,1,37.672,-122.159,10621.6,-842150451,-842150451,2113,2,1,1,20.7264
Coyote Creek Loop Trail,Henry W. Coe State Park,United States,Hollister,California,4,3,37.0761,-121.467,19312.1,-842150451,-842150451,6464,2,2,1,671.779
Crissy Field and the Palace of Fine Arts,Marina Green,United States,San Francisco,California,56,1,37.8052,-122.447,5310.82,-842150451,-842150451,6209,2,2,1,4.8768
West Side Loop Trail to Brushy Peak Loop Trail,Brushy Peak Regional Preserve,United States,Livermore,California,173,2,37.747,-121.709,7242.03,-842150451,-842150451,6208,2,2,1,279.806
Blue Oak Trail to Tabletop,Briones Regional Park,United States,Reliez Valley,California,14,3,37.9395,-122.101,6598.29,-842150451,-842150451,2304,2,2,1,457.81
Shoreline Stroll Trail,,United States,Monterey,California,5,1,36.6098,-121.86,15288.7,-842150451,-842150451,6208,2,1,1,76.8096
Bay View Marsh Trail,Point Pinole Regional Park,United States,San Pablo,California,108,1,37.9918,-122.356,6598.29,-842150451,-842150451,6465,2,2,1,44.8056
Ohlone Trail to Buckeye Loop,Lime Ridge Open Space,United States,Concord,California,19,2,37.9466,-121.992,5632.69,-842150451,-842150451,2048,0,2,1,191.719
Rhus Ridge and Creek Trail Loop,Hidden Villa,United States,Los Altos,California,108,2,37.3523,-122.138,9656.04,-842150451,-842150451,6464,0,2,1,478.841
Belgatos Park Loop,Belgatos Park,United States,Los Gatos,California,46,2,37.2313,-121.919,3218.68,-842150451,-842150451,2304,2,2,1,145.999
Guadalupe River Park Trail,Guadalupe River Park,United States,San Jose,California,51,1,37.3252,-121.892,16254.3,-842150451,-842150451,2130,2,3,1,51.816
Golden Eagle Trail to View Point,Vargas Plateau Regional Park,United States,Fremont,California,33,1,37.5745,-121.933,3701.48,-842150451,-842150451,6144,0,1,1,94.7928
Nimitz Way Trail to Inspiration Peak and Jewel Lake,Tilden Regional Park,United States,Kensington,California,40,2,37.9051,-122.244,9495.11,-842150451,-842150451,6472,0,2,1,262.738
Crystal Springs to Lonely Trail Loop,Phleger Estate,United States,Redwood City,California,65,2,37.4409,-122.292,13518.5,-842150451,-842150451,6400,0,2,1,556.87
Dawn Falls and Hoo-Koo-E-Koo Loop,Blithedale Summit Open Space Preserve,United States,Larkspur,California,11,2,37.9308,-122.551,5954.56,-842150451,-842150451,6496,2,2,1,233.782
Pioneer Trail,Dry Creek Pioneer Regional Park,United States,Union City,California,27,2,37.6082,-122.018,4988.95,-842150451,-842150451,2048,2,2,1,170.993
Dry Creek Trail Loop,Garin Regional Park,United States,Hayward,California,132,2,37.6288,-122.029,5310.82,-842150451,-842150451,2048,2,2,1,112.776
Frog Lake Middle Ridge and Fish Trail Loop,Henry W. Coe State Park,United States,Morgan Hill,California,9,2,37.1863,-121.547,10460.7,-842150451,-842150451,6208,2,2,1,500.786
Rogue Valley Upper Rogue Valley and High Meadow Loop Trail,Rancho San Antonio County Park,United States,Loyola,California,8,2,37.3328,-122.088,9656.04,-842150451,-842150451,6144,0,2,1,241.706
South Plateau Trail to Bird Island,Point Lobos State Natural Reserve,United States,Carmel-by-the-Sea,California,23,2,36.5159,-121.939,2574.94,-842150451,-842150451,2113,2,2,1,78.9432
Penitencia Creek Trail and North Rim Trail Loop,Alum Rock Park,United States,San Jose,California,19,2,37.3955,-121.825,5793.62,-842150451,-842150451,6400,0,2,1,134.722
Las Trampas Ridge Trail,Las Trampas Regional Park,United States,San Ramon,California,34,2,37.8442,-122.051,24301,-842150451,-842150451,6144,2,1,1,1057.96
Star Mine Trail,Black Diamond Mines Regional Park,United States,Antioch,California,22,2,37.9654,-121.823,9173.24,-842150451,-842150451,6464,2,2,1,304.8
Montara Mountain Loop,McNee Ranch State Park,United States,Montara,California,10,2,37.5539,-122.512,5310.82,-842150451,-842150451,2113,2,2,1,223.723
Castle Rocks Lower Loop,Castle Rock State Park,United States,Saratoga,California,8,2,37.2306,-122.096,10138.8,-842150451,-842150451,2048,0,2,1,363.931
Serpentine Loop Trail,Rancho Cañada del Oro Open Space Preserve,United States,San Jose,California,7,2,37.1473,-121.775,14162.2,-842150451,-842150451,6144,0,2,1,547.726
Shady Creek Trail to Ridgeline Trail Loop,Augustin-Bernal Park,United States,Pleasanton,California,8,2,37.6482,-121.906,13840.3,-842150451,-842150451,2112,0,2,1,638.861
Inspiration Point to Wildcat Peak,Tilden Regional Park,United States,Kensington,California,25,2,37.9049,-122.245,6437.36,-842150451,-842150451,2368,0,1,1,137.77
Stanford Dish Loop Trail,,United States,Stanford,California,457,2,37.4102,-122.161,5793.62,-842150451,-842150451,6208,2,2,2,158.801
Skyline Cascade Two Rocks Brandon Redtail Grass Valley Loop,Lake Chabot Regional Park,United States,Castro Valley,California,16,2,37.7545,-122.119,12874.7,-842150451,-842150451,6144,0,2,1,456.895
Monument Peak Trail,Ed R Levin County Park,United States,Milpitas,California,130,3,37.4575,-121.864,15610.6,-842150451,-842150451,6152,2,2,1,750.722
Pebble Beach Cruise,,United States,Monterey,California,7,2,36.5695,-121.951,10943.5,-842150451,-842150451,2049,2,3,1,105.766
King's Canyon Loop Trail,EBMUD Valle Vista Staging Area,United States,Canyon,California,149,2,37.8227,-122.139,10299.8,-842150451,-842150451,6472,2,2,1,288.95
Fort Ord Public Lands,,United States,Seaside,California,25,2,36.6438,-121.787,8046.7,-842150451,-842150451,0,2,2,1,90.8304
Saddle Loop Trail,San Bruno Mountain State Park,United States,Brisbane,California,49,2,37.6968,-122.433,4345.22,-842150451,-842150451,2304,2,2,1,68.8848
Ollason Trail,Toro County Park,United States,Salinas,California,24,3,36.5897,-121.694,13357.5,-842150451,-842150451,6208,2,2,1,701.954
Blue Oak and Polly Geraci Trail,Pulgas Ridge Open Space Preserve,United States,Redwood City,California,70,1,37.475,-122.283,3540.55,-842150451,-842150451,6208,2,2,1,129.845
Stile Ranch and Fortini Loop,Santa Teresa County Park,United States,San Jose,California,43,2,37.2034,-121.806,3862.42,-842150451,-842150451,4160,2,2,1,136.855
Coyote Ridge and Summit Trail Loop,Portola Redwoods State Park,United States,La Honda,California,12,2,37.253,-122.219,7242.03,-842150451,-842150451,6208,2,2,1,434.95
Upper and Lower Big Springs Loop Trail,Tilden Regional Park,United States,La Loma Park,California,16,2,37.8904,-122.237,4667.09,-842150451,-842150451,0,2,2,1,198.73
Scarper Peak via Clipper Ridge Trail ,Golden Gate National Recreation Area,United States,Half Moon Bay,California,14,3,37.5118,-122.483,15932.5,-842150451,-842150451,2048,0,1,1,659.892
Kelly and Coit Lakes Trail,Henry W. Coe State Park,United States,Gilroy,California,4,2,37.0762,-121.467,38463.2,-842150451,-842150451,6472,0,2,1,1418.84
Montara Mountain Trail,San Pedro Valley County Park,United States,Pacifica,California,308,3,37.5784,-122.475,10299.8,-842150451,-842150451,6400,0,2,2,525.78
Frog Lake Loop Trail,Henry W. Coe State Park,United States,Morgan Hill,California,40,2,37.1867,-121.547,8046.7,-842150451,-842150451,6216,2,2,1,223.723
Carquinez Loop Overlook Trail,Carquinez Shoreline Regional Park,United States,Port Costa,California,67,1,38.0491,-122.197,2574.94,-842150451,-842150451,6464,2,2,1,34.7472
Maguire Peaks Trail,Sunol Regional Wilderness,United States,Sunol,California,11,2,37.5329,-121.832,8851.37,-842150451,-842150451,2048,2,2,1,420.929
Parker Ranch Trail to Nob Hill Loop,Fremont Older Open Space Preserve,United States,Saratoga,California,14,2,37.2938,-122.041,6759.23,-842150451,-842150451,2048,2,1,1,252.984
Sequoia Trail,Big Basin Redwoods State Park,United States,Boulder Creek,California,217,2,37.1723,-122.222,6920.16,-842150451,-842150451,2352,2,2,2,183.794
Fortini Trail to Stile Ranch Trail,Santa Teresa County Park,United States,San Jose,California,10,2,37.2033,-121.806,6437.36,-842150451,-842150451,6464,2,2,1,189.89
Alameda Creek Regional Trail,,United States,Union City,California,49,1,37.5809,-121.964,36210.2,-842150451,-842150451,2064,2,1,1,60.96
Alambique Trail to Skyline Trail Loop,Wunderlich County Park,United States,Redwood City,California,49,2,37.3988,-122.292,6437.36,-842150451,-842150451,6208,2,2,1,225.857
Blithedale Ridge Trail,Blithedale Summit Open Space Preserve,United States,Mill Valley,California,23,2,37.9123,-122.541,7724.83,-842150451,-842150451,6400,2,1,1,343.814
Black Point Summit Loop from Mitchell Canyon,Mount Diablo State Park,United States,Clayton,California,12,2,37.9207,-121.941,8529.5,-842150451,-842150451,6144,0,2,1,362.712
Sawyer Camp Trail,San Francisco State Fish and Game Refuge,United States,Burlingame,California,191,1,37.5308,-122.365,18185.5,-842150451,-842150451,2120,2,1,1,145.999
Cliff House Walk at Land's End Trail,Golden Gate National Recreation Area,United States,San Francisco,California,32,1,37.7827,-122.511,1931.21,-842150451,-842150451,2049,2,1,1,60.96
Wildcat Creek Loop Trail,Wildcat Canyon Regional Park,United States,Oakland,California,24,2,37.9088,-122.265,11426.3,-842150451,-842150451,2368,0,2,1,335.89
Sanborn Trails,Sanborn County Park,United States,Saratoga,California,221,2,37.2349,-122.064,7242.03,-842150451,-842150451,6592,2,2,1,469.697
Bay Area Ridge Trail: Tilden Park to Redwood Regional Park,Tilden Regional Park,United States,Berkeley,California,31,2,37.8798,-122.222,22048,-842150451,-842150451,6464,0,1,1,896.722
Old Pinnacles Trail to Balconies,Pinnacles National Park,United States,Paicines,California,63,2,36.4949,-121.173,8207.63,-842150451,-842150451,128,0,2,1,150.876
Lookout Redwood Orchard Creek Trails,Villa Montalvo County Park,United States,Saratoga,California,10,2,37.2441,-122.029,3701.48,-842150451,-842150451,2048,0,2,1,214.884
Bridge Creek Trail to Maple Falls ,The Forest of Nisene Marks State Park,United States,Aptos,California,87,2,37.0009,-121.906,12391.9,-842150451,-842150451,6512,2,1,1,250.85
Springhill Lafayette Ridge Briones Crest and Sunrise Loop,Briones Regional Park,United States,Lafayette,California,21,2,37.9152,-122.122,6276.43,-842150451,-842150451,2112,2,2,1,345.948
Hamms Gulch Trail,Windy Hill Open Space,United States,Portola Valley,California,76,2,37.3745,-122.224,10782.6,-842150451,-842150451,2048,2,1,1,440.741
Brushy Peak Loop Trail and West Side Loop Trail Loop,Brushy Peak Regional Preserve,United States,Los Vaqueros Reservoir & Watershed,California,32,2,37.747,-121.709,7242.03,-842150451,-842150451,6152,2,2,1,229.819
